Topology: simple | Epoch: 1/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 71.7 | Test Acc: 71.2 | Train Loss: 9.67e-01 | Test Loss: 9.75e-01
Topology: complex | Epoch: 31/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 74.3 | Test Acc: 74.1 | Train Loss: 7.29e-01 | Test Loss: 7.42e-01
Topology: complex | Epoch: 32/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 74.7 | Test Acc: 74.4 | Train Loss: 7.16e-01 | Test Loss: 7.30e-01
Topology: complex | Epoch: 33/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.1 | Test Acc: 74.6 | Train Loss: 7.04e-01 | Test Loss: 7.19e-01
Topology: complex | Epoch: 34/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.4 | Test Acc: 75.0 | Train Loss: 6.93e-01 | Test Loss: 7.09e-01
Topology: complex | Epoch: 35/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.7 | Test Acc: 75.2 | Train Loss: 6.82e-01 | Test Loss: 6.98e-01
Topology: complex | Epoch: 36/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.9 | Test Acc: 75.3 | Train Loss: 6.72e-01 | Test Loss: 6.89e-01
Topology: complex | Epoch: 37/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 76.2 | Test Acc: 75.6 | Train Loss: 6.63e-01 | Test Loss: 6.80e-01
Topology: complex | Epoch: 38/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 76.4 | Test Acc: 75.7 | Train Loss: 6.54e-01 | Test Loss: 6.72e-01
Topology: complex | Epoch: 39/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 76.7 | Test Acc: 76.1 | Train Loss: 6.45e-01 | Test Loss: 6.64e-01
Topology: complex | Epoch: 40/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 76.9 | Test Acc: 76.3 | Train Loss: 6.38e-01 | Test Loss: 6.57e-01
Topology: complex | Epoch: 41/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.1 | Test Acc: 76.4 | Train Loss: 6.30e-01 | Test Loss: 6.50e-01
Topology: complex | Epoch: 42/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.3 | Test Acc: 76.5 | Train Loss: 6.24e-01 | Test Loss: 6.44e-01
Topology: complex | Epoch: 43/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.5 | Test Acc: 76.6 | Train Loss: 6.17e-01 | Test Loss: 6.38e-01
Topology: complex | Epoch: 44/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.6 | Test Acc: 76.8 | Train Loss: 6.11e-01 | Test Loss: 6.32e-01
Topology: complex | Epoch: 45/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.8 | Test Acc: 76.9 | Train Loss: 6.05e-01 | Test Loss: 6.27e-01
Topology: complex | Epoch: 46/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.0 | Test Acc: 77.1 | Train Loss: 5.99e-01 | Test Loss: 6.21e-01
Topology: complex | Epoch: 47/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.1 | Test Acc: 77.3 | Train Loss: 5.94e-01 | Test Loss: 6.16e-01
Topology: complex | Epoch: 48/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.3 | Test Acc: 77.5 | Train Loss: 5.89e-01 | Test Loss: 6.11e-01
Topology: complex | Epoch: 49/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.4 | Test Acc: 77.7 | Train Loss: 5.84e-01 | Test Loss: 6.07e-01
Topology: complex | Epoch: 50/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.6 | Test Acc: 77.8 | Train Loss: 5.79e-01 | Test Loss: 6.02e-01
Topology: complex | Epoch: 51/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.8 | Test Acc: 77.8 | Train Loss: 5.74e-01 | Test Loss: 5.98e-01
Topology: complex | Epoch: 52/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.0 | Test Acc: 78.1 | Train Loss: 5.69e-01 | Test Loss: 5.93e-01
Topology: complex | Epoch: 53/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.1 | Test Acc: 78.2 | Train Loss: 5.65e-01 | Test Loss: 5.89e-01
Topology: complex | Epoch: 54/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.2 | Test Acc: 78.3 | Train Loss: 5.61e-01 | Test Loss: 5.85e-01
Topology: complex | Epoch: 55/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.4 | Test Acc: 78.4 | Train Loss: 5.56e-01 | Test Loss: 5.81e-01
Topology: complex | Epoch: 56/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.6 | Test Acc: 78.6 | Train Loss: 5.52e-01 | Test Loss: 5.77e-01
Topology: complex | Epoch: 57/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.7 | Test Acc: 78.8 | Train Loss: 5.48e-01 | Test Loss: 5.73e-01
Topology: complex | Epoch: 58/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.9 | Test Acc: 78.9 | Train Loss: 5.44e-01 | Test Loss: 5.69e-01
Topology: complex | Epoch: 59/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.0 | Test Acc: 79.1 | Train Loss: 5.40e-01 | Test Loss: 5.66e-01
Topology: complex | Epoch: 60/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.2 | Test Acc: 79.2 | Train Loss: 5.36e-01 | Test Loss: 5.62e-01
Topology: complex | Epoch: 61/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.4 | Test Acc: 79.4 | Train Loss: 5.32e-01 | Test Loss: 5.59e-01
Topology: complex | Epoch: 62/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.5 | Test Acc: 79.6 | Train Loss: 5.29e-01 | Test Loss: 5.55e-01
Topology: complex | Epoch: 63/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.7 | Test Acc: 79.7 | Train Loss: 5.25e-01 | Test Loss: 5.52e-01
Topology: complex | Epoch: 64/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.9 | Test Acc: 79.9 | Train Loss: 5.22e-01 | Test Loss: 5.49e-01
Topology: complex | Epoch: 65/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.1 | Test Acc: 80.0 | Train Loss: 5.18e-01 | Test Loss: 5.45e-01
Topology: complex | Epoch: 66/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.2 | Test Acc: 80.1 | Train Loss: 5.15e-01 | Test Loss: 5.42e-01
Topology: complex | Epoch: 67/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.4 | Test Acc: 80.3 | Train Loss: 5.11e-01 | Test Loss: 5.39e-01
Topology: complex | Epoch: 68/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.6 | Test Acc: 80.5 | Train Loss: 5.08e-01 | Test Loss: 5.36e-01
Topology: complex | Epoch: 69/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.8 | Test Acc: 80.7 | Train Loss: 5.05e-01 | Test Loss: 5.33e-01
Topology: complex | Epoch: 70/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.9 | Test Acc: 80.8 | Train Loss: 5.01e-01 | Test Loss: 5.31e-01
Topology: complex | Epoch: 71/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.1 | Test Acc: 81.0 | Train Loss: 4.98e-01 | Test Loss: 5.28e-01
Topology: complex | Epoch: 72/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.2 | Test Acc: 81.1 | Train Loss: 4.95e-01 | Test Loss: 5.25e-01
Topology: complex | Epoch: 73/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.4 | Test Acc: 81.3 | Train Loss: 4.92e-01 | Test Loss: 5.22e-01
Topology: complex | Epoch: 74/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.5 | Test Acc: 81.4 | Train Loss: 4.89e-01 | Test Loss: 5.20e-01
Topology: complex | Epoch: 75/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.7 | Test Acc: 81.5 | Train Loss: 4.86e-01 | Test Loss: 5.17e-01
Topology: complex | Epoch: 76/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.8 | Test Acc: 81.7 | Train Loss: 4.83e-01 | Test Loss: 5.15e-01
Topology: complex | Epoch: 77/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.9 | Test Acc: 81.8 | Train Loss: 4.81e-01 | Test Loss: 5.12e-01
Topology: complex | Epoch: 78/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.0 | Test Acc: 81.9 | Train Loss: 4.78e-01 | Test Loss: 5.10e-01
Topology: complex | Epoch: 79/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.2 | Test Acc: 82.0 | Train Loss: 4.75e-01 | Test Loss: 5.08e-01
Topology: complex | Epoch: 80/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.3 | Test Acc: 82.1 | Train Loss: 4.72e-01 | Test Loss: 5.05e-01
Topology: complex | Epoch: 81/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.4 | Test Acc: 82.3 | Train Loss: 4.70e-01 | Test Loss: 5.03e-01
Topology: complex | Epoch: 82/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.3 | Train Loss: 4.67e-01 | Test Loss: 5.01e-01
Topology: complex | Epoch: 83/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.3 | Train Loss: 4.65e-01 | Test Loss: 4.99e-01
Topology: complex | Epoch: 84/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.6 | Test Acc: 82.5 | Train Loss: 4.62e-01 | Test Loss: 4.97e-01
Topology: complex | Epoch: 85/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.5 | Train Loss: 4.60e-01 | Test Loss: 4.94e-01
Topology: complex | Epoch: 86/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.8 | Test Acc: 82.6 | Train Loss: 4.57e-01 | Test Loss: 4.92e-01
Topology: complex | Epoch: 87/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.7 | Train Loss: 4.55e-01 | Test Loss: 4.90e-01
Topology: complex | Epoch: 88/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.7 | Train Loss: 4.53e-01 | Test Loss: 4.89e-01
Topology: complex | Epoch: 89/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.8 | Train Loss: 4.50e-01 | Test Loss: 4.87e-01
Topology: complex | Epoch: 90/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.1 | Test Acc: 82.9 | Train Loss: 4.48e-01 | Test Loss: 4.85e-01
Topology: complex | Epoch: 91/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.2 | Test Acc: 82.9 | Train Loss: 4.46e-01 | Test Loss: 4.83e-01
Topology: complex | Epoch: 92/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.3 | Test Acc: 83.0 | Train Loss: 4.44e-01 | Test Loss: 4.81e-01
Topology: complex | Epoch: 93/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.4 | Test Acc: 83.1 | Train Loss: 4.42e-01 | Test Loss: 4.79e-01
Topology: complex | Epoch: 94/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.5 | Test Acc: 83.1 | Train Loss: 4.39e-01 | Test Loss: 4.78e-01
Topology: complex | Epoch: 95/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.6 | Test Acc: 83.2 | Train Loss: 4.37e-01 | Test Loss: 4.76e-01
Topology: complex | Epoch: 96/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.7 | Test Acc: 83.3 | Train Loss: 4.35e-01 | Test Loss: 4.74e-01
Topology: complex | Epoch: 97/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.7 | Test Acc: 83.4 | Train Loss: 4.33e-01 | Test Loss: 4.73e-01
Topology: complex | Epoch: 98/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.8 | Test Acc: 83.4 | Train Loss: 4.31e-01 | Test Loss: 4.71e-01
Topology: complex | Epoch: 99/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.9 | Test Acc: 83.5 | Train Loss: 4.30e-01 | Test Loss: 4.69e-01
Topology: complex | Epoch: 100/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.9 | Test Acc: 83.6 | Train Loss: 4.28e-01 | Test Loss: 4.68e-01
Topology: complex | Epoch: 1/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 10.0 | Test Acc: 10.0 | Train Loss: 2.30e+00 | Test Loss: 2.30e+00
Topology: complex | Epoch: 2/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 10.3 | Test Acc: 10.3 | Train Loss: 2.30e+00 | Test Loss: 2.30e+00
Topology: complex | Epoch: 3/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 12.7 | Test Acc: 12.7 | Train Loss: 2.30e+00 | Test Loss: 2.30e+00
Topology: complex | Epoch: 4/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 16.1 | Test Acc: 16.4 | Train Loss: 2.30e+00 | Test Loss: 2.30e+00
Topology: complex | Epoch: 5/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 18.1 | Test Acc: 18.2 | Train Loss: 2.30e+00 | Test Loss: 2.30e+00
Topology: complex | Epoch: 6/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 19.1 | Test Acc: 19.2 | Train Loss: 2.29e+00 | Test Loss: 2.29e+00
Topology: complex | Epoch: 7/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 19.5 | Test Acc: 19.5 | Train Loss: 2.29e+00 | Test Loss: 2.29e+00
Topology: complex | Epoch: 8/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 19.7 | Test Acc: 19.7 | Train Loss: 2.29e+00 | Test Loss: 2.29e+00
Topology: complex | Epoch: 9/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 20.2 | Test Acc: 20.3 | Train Loss: 2.28e+00 | Test Loss: 2.28e+00
Topology: complex | Epoch: 10/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 23.3 | Test Acc: 23.3 | Train Loss: 2.28e+00 | Test Loss: 2.28e+00
Topology: complex | Epoch: 11/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 25.8 | Test Acc: 25.8 | Train Loss: 2.27e+00 | Test Loss: 2.27e+00
Topology: complex | Epoch: 12/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 32.2 | Test Acc: 31.8 | Train Loss: 2.26e+00 | Test Loss: 2.26e+00
Topology: complex | Epoch: 13/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 38.1 | Test Acc: 37.7 | Train Loss: 2.24e+00 | Test Loss: 2.24e+00
Topology: complex | Epoch: 14/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 40.6 | Test Acc: 40.2 | Train Loss: 2.21e+00 | Test Loss: 2.21e+00
Topology: complex | Epoch: 15/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 38.6 | Test Acc: 38.6 | Train Loss: 2.14e+00 | Test Loss: 2.14e+00
Topology: complex | Epoch: 16/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 33.0 | Test Acc: 33.5 | Train Loss: 2.02e+00 | Test Loss: 2.03e+00
Topology: complex | Epoch: 17/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 30.8 | Test Acc: 31.2 | Train Loss: 1.88e+00 | Test Loss: 1.88e+00
Topology: complex | Epoch: 18/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 33.8 | Test Acc: 34.4 | Train Loss: 1.76e+00 | Test Loss: 1.76e+00
Topology: complex | Epoch: 19/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 37.0 | Test Acc: 37.5 | Train Loss: 1.67e+00 | Test Loss: 1.67e+00
Topology: complex | Epoch: 20/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 40.0 | Test Acc: 40.3 | Train Loss: 1.60e+00 | Test Loss: 1.60e+00
Topology: complex | Epoch: 21/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 43.4 | Test Acc: 43.7 | Train Loss: 1.54e+00 | Test Loss: 1.54e+00
Topology: complex | Epoch: 22/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 47.1 | Test Acc: 47.3 | Train Loss: 1.47e+00 | Test Loss: 1.48e+00
Topology: complex | Epoch: 23/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 50.5 | Test Acc: 51.1 | Train Loss: 1.42e+00 | Test Loss: 1.42e+00
Topology: complex | Epoch: 24/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 52.8 | Test Acc: 53.1 | Train Loss: 1.36e+00 | Test Loss: 1.37e+00
Topology: complex | Epoch: 25/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 54.3 | Test Acc: 54.5 | Train Loss: 1.31e+00 | Test Loss: 1.32e+00
Topology: complex | Epoch: 26/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 55.2 | Test Acc: 55.5 | Train Loss: 1.27e+00 | Test Loss: 1.28e+00
Topology: complex | Epoch: 27/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 55.9 | Test Acc: 55.8 | Train Loss: 1.23e+00 | Test Loss: 1.24e+00
Topology: complex | Epoch: 28/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 56.5 | Test Acc: 56.5 | Train Loss: 1.20e+00 | Test Loss: 1.20e+00
Topology: complex | Epoch: 29/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 57.0 | Test Acc: 57.1 | Train Loss: 1.16e+00 | Test Loss: 1.17e+00
Topology: complex | Epoch: 30/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 57.6 | Test Acc: 57.6 | Train Loss: 1.14e+00 | Test Loss: 1.14e+00
Topology: complex | Epoch: 31/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 58.2 | Test Acc: 58.4 | Train Loss: 1.11e+00 | Test Loss: 1.12e+00
Topology: complex | Epoch: 32/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 58.8 | Test Acc: 59.0 | Train Loss: 1.09e+00 | Test Loss: 1.10e+00
Topology: complex | Epoch: 33/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 59.5 | Test Acc: 59.8 | Train Loss: 1.07e+00 | Test Loss: 1.08e+00
Topology: complex | Epoch: 34/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 60.2 | Test Acc: 60.4 | Train Loss: 1.05e+00 | Test Loss: 1.06e+00
Topology: complex | Epoch: 35/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 60.8 | Test Acc: 61.0 | Train Loss: 1.03e+00 | Test Loss: 1.04e+00
Topology: complex | Epoch: 36/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 61.4 | Test Acc: 61.6 | Train Loss: 1.02e+00 | Test Loss: 1.02e+00
Topology: complex | Epoch: 37/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 62.0 | Test Acc: 62.2 | Train Loss: 9.99e-01 | Test Loss: 1.01e+00
Topology: complex | Epoch: 38/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 62.6 | Test Acc: 62.8 | Train Loss: 9.83e-01 | Test Loss: 9.91e-01
Topology: complex | Epoch: 39/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 63.2 | Test Acc: 63.5 | Train Loss: 9.69e-01 | Test Loss: 9.77e-01
Topology: complex | Epoch: 40/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 63.9 | Test Acc: 64.1 | Train Loss: 9.54e-01 | Test Loss: 9.62e-01
Topology: complex | Epoch: 41/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 64.5 | Test Acc: 64.8 | Train Loss: 9.41e-01 | Test Loss: 9.49e-01
Topology: complex | Epoch: 42/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 65.1 | Test Acc: 65.4 | Train Loss: 9.28e-01 | Test Loss: 9.36e-01
Topology: complex | Epoch: 43/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 65.4 | Test Acc: 65.8 | Train Loss: 9.15e-01 | Test Loss: 9.24e-01
Topology: complex | Epoch: 44/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 65.8 | Test Acc: 66.1 | Train Loss: 9.04e-01 | Test Loss: 9.12e-01
Topology: complex | Epoch: 45/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 66.0 | Test Acc: 66.4 | Train Loss: 8.92e-01 | Test Loss: 9.01e-01
Topology: complex | Epoch: 46/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 66.7 | Test Acc: 67.0 | Train Loss: 8.82e-01 | Test Loss: 8.90e-01
Topology: complex | Epoch: 47/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 67.7 | Test Acc: 67.9 | Train Loss: 8.71e-01 | Test Loss: 8.80e-01
Topology: complex | Epoch: 48/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 68.6 | Test Acc: 68.7 | Train Loss: 8.62e-01 | Test Loss: 8.71e-01
Topology: complex | Epoch: 49/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 69.2 | Test Acc: 69.5 | Train Loss: 8.52e-01 | Test Loss: 8.61e-01
Topology: complex | Epoch: 50/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 69.7 | Test Acc: 69.9 | Train Loss: 8.43e-01 | Test Loss: 8.52e-01
Topology: complex | Epoch: 51/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 70.1 | Test Acc: 70.2 | Train Loss: 8.34e-01 | Test Loss: 8.43e-01
Topology: complex | Epoch: 52/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 70.5 | Test Acc: 70.5 | Train Loss: 8.24e-01 | Test Loss: 8.35e-01
Topology: complex | Epoch: 53/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 70.9 | Test Acc: 71.0 | Train Loss: 8.16e-01 | Test Loss: 8.26e-01
Topology: complex | Epoch: 54/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 71.2 | Test Acc: 71.4 | Train Loss: 8.07e-01 | Test Loss: 8.17e-01
Topology: complex | Epoch: 55/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 71.7 | Test Acc: 71.8 | Train Loss: 7.98e-01 | Test Loss: 8.09e-01
Topology: complex | Epoch: 56/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.1 | Test Acc: 72.3 | Train Loss: 7.89e-01 | Test Loss: 8.01e-01
Topology: complex | Epoch: 57/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.4 | Test Acc: 72.5 | Train Loss: 7.81e-01 | Test Loss: 7.92e-01
Topology: complex | Epoch: 58/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.7 | Test Acc: 72.8 | Train Loss: 7.72e-01 | Test Loss: 7.84e-01
Topology: complex | Epoch: 59/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.0 | Test Acc: 73.2 | Train Loss: 7.64e-01 | Test Loss: 7.77e-01
Topology: complex | Epoch: 60/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.3 | Test Acc: 73.4 | Train Loss: 7.56e-01 | Test Loss: 7.69e-01
Topology: complex | Epoch: 61/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.5 | Test Acc: 73.6 | Train Loss: 7.48e-01 | Test Loss: 7.62e-01
Topology: complex | Epoch: 62/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.7 | Test Acc: 73.9 | Train Loss: 7.40e-01 | Test Loss: 7.54e-01
Topology: complex | Epoch: 63/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.8 | Test Acc: 74.0 | Train Loss: 7.33e-01 | Test Loss: 7.48e-01
Topology: complex | Epoch: 64/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.0 | Test Acc: 74.1 | Train Loss: 7.26e-01 | Test Loss: 7.41e-01
Topology: complex | Epoch: 65/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.2 | Test Acc: 74.2 | Train Loss: 7.19e-01 | Test Loss: 7.35e-01
Topology: complex | Epoch: 66/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.4 | Test Acc: 74.3 | Train Loss: 7.13e-01 | Test Loss: 7.29e-01
Topology: complex | Epoch: 67/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.6 | Test Acc: 74.4 | Train Loss: 7.07e-01 | Test Loss: 7.23e-01
Topology: complex | Epoch: 68/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.7 | Test Acc: 74.6 | Train Loss: 7.01e-01 | Test Loss: 7.18e-01
Topology: complex | Epoch: 69/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.8 | Test Acc: 74.6 | Train Loss: 6.96e-01 | Test Loss: 7.13e-01
Topology: complex | Epoch: 70/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.0 | Test Acc: 74.8 | Train Loss: 6.90e-01 | Test Loss: 7.08e-01
Topology: complex | Epoch: 71/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.1 | Test Acc: 74.9 | Train Loss: 6.85e-01 | Test Loss: 7.04e-01
Topology: complex | Epoch: 72/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.3 | Test Acc: 75.0 | Train Loss: 6.81e-01 | Test Loss: 6.99e-01
Topology: complex | Epoch: 73/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.5 | Test Acc: 75.1 | Train Loss: 6.76e-01 | Test Loss: 6.95e-01
Topology: complex | Epoch: 74/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.6 | Test Acc: 75.3 | Train Loss: 6.72e-01 | Test Loss: 6.91e-01
Topology: complex | Epoch: 75/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.7 | Test Acc: 75.4 | Train Loss: 6.68e-01 | Test Loss: 6.87e-01
Topology: complex | Epoch: 76/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.9 | Test Acc: 75.5 | Train Loss: 6.63e-01 | Test Loss: 6.83e-01
Topology: complex | Epoch: 77/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.0 | Test Acc: 75.6 | Train Loss: 6.60e-01 | Test Loss: 6.80e-01
Topology: complex | Epoch: 78/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.2 | Test Acc: 75.7 | Train Loss: 6.56e-01 | Test Loss: 6.76e-01
Topology: complex | Epoch: 79/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.3 | Test Acc: 75.9 | Train Loss: 6.52e-01 | Test Loss: 6.73e-01
Topology: complex | Epoch: 80/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.4 | Test Acc: 75.9 | Train Loss: 6.48e-01 | Test Loss: 6.69e-01
Topology: complex | Epoch: 81/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.5 | Test Acc: 76.0 | Train Loss: 6.45e-01 | Test Loss: 6.66e-01
Topology: complex | Epoch: 82/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.6 | Test Acc: 76.1 | Train Loss: 6.41e-01 | Test Loss: 6.63e-01
